Entity,Code,Day,total_vaccinations_per_hundred
Taiwan,TWN,2021-04-26,0.19
Taiwan,TWN,2021-04-27,0.2
Taiwan,TWN,2021-04-28,0.21
Taiwan,TWN,2021-04-29,0.23
Taiwan,TWN,2021-04-30,0.24
Taiwan,TWN,2021-05-02,0.24
Taiwan,TWN,2021-05-03,0.26
Taiwan,TWN,2021-05-04,0.29
Taiwan,TWN,2021-05-05,0.31
Taiwan,TWN,2021-05-06,0.34
Taiwan,TWN,2021-05-07,0.38
Taiwan,TWN,2021-05-09,0.39
Taiwan,TWN,2021-05-11,0.47
Taiwan,TWN,2021-05-12,0.54
Taiwan,TWN,2021-05-13,0.64
Taiwan,TWN,2021-05-14,0.78
Taiwan,TWN,2021-05-16,0.82
Taiwan,TWN,2021-05-17,0.93
Taiwan,TWN,2021-05-18,1.03
Taiwan,TWN,2021-05-19,1.11
Taiwan,TWN,2021-05-20,1.18
Taiwan,TWN,2021-05-21,1.26
Taiwan,TWN,2021-05-23,1.27
Taiwan,TWN,2021-05-24,1.31
Taiwan,TWN,2021-05-25,1.34
Taiwan,TWN,2021-06-02,2.36
Taiwan,TWN,2021-06-03,2.62
Taiwan,TWN,2021-06-04,2.85
Taiwan,TWN,2021-06-06,2.94
Taiwan,TWN,2021-06-07,3.04
Taiwan,TWN,2021-06-08,3.12
Taiwan,TWN,2021-06-09,3.19
Taiwan,TWN,2021-06-10,3.28
Taiwan,TWN,2021-06-11,3.36
Taiwan,TWN,2021-06-14,3.59
Taiwan,TWN,2021-06-15,4.24
Taiwan,TWN,2021-06-16,4.95
Taiwan,TWN,2021-06-17,5.55
Taiwan,TWN,2021-06-18,6
Taiwan,TWN,2021-06-20,6.47
Taiwan,TWN,2021-06-21,6.79
Taiwan,TWN,2021-06-22,7.06
Taiwan,TWN,2021-06-23,7.33
Taiwan,TWN,2021-06-24,7.71
Taiwan,TWN,2021-06-25,8
Taiwan,TWN,2021-06-27,8.09
Taiwan,TWN,2021-06-28,8.25
Taiwan,TWN,2021-06-29,8.41
Taiwan,TWN,2021-06-30,8.58
Taiwan,TWN,2021-07-01,8.77
Taiwan,TWN,2021-07-02,9.57
Taiwan,TWN,2021-07-04,10.58
Taiwan,TWN,2021-07-05,11.04
Tajikistan,TJK,2021-05-09,0.74
Tajikistan,TJK,2021-05-16,0.76
Tajikistan,TJK,2021-05-23,0.78
Tajikistan,TJK,2021-05-30,0.96
Tajikistan,TJK,2021-06-06,1.02
Tajikistan,TJK,2021-06-13,1.08
Tajikistan,TJK,2021-06-20,1.38
Tajikistan,TJK,2021-06-27,2.34
Thailand,THA,2021-02-27,0
Thailand,THA,2021-03-01,0
Thailand,THA,2021-03-02,0.01
Thailand,THA,2021-03-10,0.05
Thailand,THA,2021-03-13,0.08
Thailand,THA,2021-03-24,0.15
Thailand,THA,2021-03-30,0.26
Thailand,THA,2021-04-01,0.29
Thailand,THA,2021-04-02,0.33
Thailand,THA,2021-04-03,0.35
Thailand,THA,2021-04-04,0.37
Thailand,THA,2021-04-05,0.42
Thailand,THA,2021-04-06,0.46
Thailand,THA,2021-04-07,0.56
Thailand,THA,2021-04-08,0.67
Thailand,THA,2021-04-09,0.77
Thailand,THA,2021-04-10,0.8
Thailand,THA,2021-04-11,0.82
Thailand,THA,2021-04-12,0.83
Thailand,THA,2021-04-13,0.83
Thailand,THA,2021-04-15,0.84
Thailand,THA,2021-04-16,0.87
Thailand,THA,2021-04-17,0.87
Thailand,THA,2021-04-18,0.89
Thailand,THA,2021-04-19,0.95
Thailand,THA,2021-04-20,1.02
Thailand,THA,2021-04-21,1.24
Thailand,THA,2021-04-22,1.38
Thailand,THA,2021-04-23,1.57
Thailand,THA,2021-04-24,1.61
Thailand,THA,2021-04-25,1.65
Thailand,THA,2021-04-26,1.76
Thailand,THA,2021-04-27,1.83
Thailand,THA,2021-04-28,1.93
Thailand,THA,2021-04-29,2.02
Thailand,THA,2021-04-30,2.12
Thailand,THA,2021-05-01,2.13
Thailand,THA,2021-05-02,2.13
Thailand,THA,2021-05-03,2.15
Thailand,THA,2021-05-04,2.25
Thailand,THA,2021-05-05,2.29
Thailand,THA,2021-05-06,2.37
Thailand,THA,2021-05-07,2.48
Thailand,THA,2021-05-08,2.5
Thailand,THA,2021-05-09,2.59
Thailand,THA,2021-05-10,2.72
Thailand,THA,2021-05-11,2.77
Thailand,THA,2021-05-12,2.92
Thailand,THA,2021-05-13,3.04
Thailand,THA,2021-05-16,3.24
Thailand,THA,2021-05-17,3.35
Thailand,THA,2021-05-18,3.5
Thailand,THA,2021-05-19,3.64
Thailand,THA,2021-05-20,3.79
Thailand,THA,2021-05-21,4.03
Thailand,THA,2021-05-22,4.1
Thailand,THA,2021-05-23,4.17
Thailand,THA,2021-05-24,4.33
Thailand,THA,2021-05-25,4.51
Thailand,THA,2021-05-26,4.6
Thailand,THA,2021-05-27,4.8
Thailand,THA,2021-05-28,5.02
Thailand,THA,2021-05-29,5.08
Thailand,THA,2021-05-30,5.17
Thailand,THA,2021-05-31,5.25
Thailand,THA,2021-06-01,5.38
Thailand,THA,2021-06-03,5.68
Thailand,THA,2021-06-04,5.94
Thailand,THA,2021-06-05,6
Thailand,THA,2021-06-06,6.04
Thailand,THA,2021-06-07,6.64
Thailand,THA,2021-06-08,7.32
Thailand,THA,2021-06-09,7.8
Thailand,THA,2021-06-10,8.12
Thailand,THA,2021-06-11,8.56
Thailand,THA,2021-06-12,8.71
Thailand,THA,2021-06-13,8.87
Thailand,THA,2021-06-14,9.33
Thailand,THA,2021-06-15,9.71
Thailand,THA,2021-06-16,10.03
Thailand,THA,2021-06-17,10.34
Thailand,THA,2021-06-18,10.72
Thailand,THA,2021-06-19,10.87
Thailand,THA,2021-06-20,11
Thailand,THA,2021-06-21,11.33
Thailand,THA,2021-06-22,11.67
Thailand,THA,2021-06-23,12.03
Thailand,THA,2021-06-24,12.4
Thailand,THA,2021-06-25,12.87
Thailand,THA,2021-06-26,12.97
Thailand,THA,2021-06-27,13.11
Thailand,THA,2021-06-28,13.49
Thailand,THA,2021-06-29,13.86
Thailand,THA,2021-06-30,14.22
Thailand,THA,2021-07-01,14.65
Thailand,THA,2021-07-02,15.15
Thailand,THA,2021-07-03,15.29
Thailand,THA,2021-07-04,15.44
Timor,TLS,2021-04-14,0.2
Timor,TLS,2021-05-03,2.32
Timor,TLS,2021-05-17,3.63
Timor,TLS,2021-05-25,4.84
Timor,TLS,2021-06-01,6.2
Timor,TLS,2021-06-08,7.07
Timor,TLS,2021-06-15,8.38
Timor,TLS,2021-06-22,14.36
Timor,TLS,2021-06-29,17.35
Togo,TGO,2021-03-09,0
Togo,TGO,2021-03-24,0.51
Togo,TGO,2021-04-08,1
Togo,TGO,2021-04-13,1.21
Togo,TGO,2021-04-17,1.93
Togo,TGO,2021-05-31,3.77
Togo,TGO,2021-06-08,3.85
Togo,TGO,2021-06-10,4.19
Tonga,TON,2021-04-20,2.16
Tonga,TON,2021-04-27,6.35
Tonga,TON,2021-05-04,11.59
Tonga,TON,2021-05-11,17.06
Tonga,TON,2021-05-18,22.43
Tonga,TON,2021-06-01,28.36
Trinidad and Tobago,TTO,2021-02-15,0
Trinidad and Tobago,TTO,2021-02-22,0.03
Trinidad and Tobago,TTO,2021-02-27,0.07
Trinidad and Tobago,TTO,2021-04-08,0.34
Trinidad and Tobago,TTO,2021-04-15,0.94
Trinidad and Tobago,TTO,2021-04-16,1.1
Trinidad and Tobago,TTO,2021-04-17,1.17
Trinidad and Tobago,TTO,2021-04-18,1.18
Trinidad and Tobago,TTO,2021-04-19,1.26
Trinidad and Tobago,TTO,2021-04-20,1.39
Trinidad and Tobago,TTO,2021-04-21,1.52
Trinidad and Tobago,TTO,2021-04-22,1.72
Trinidad and Tobago,TTO,2021-04-23,1.98
Trinidad and Tobago,TTO,2021-04-24,2.2
Trinidad and Tobago,TTO,2021-04-25,2.45
Trinidad and Tobago,TTO,2021-04-26,2.97
Trinidad and Tobago,TTO,2021-04-27,2.98
Trinidad and Tobago,TTO,2021-04-28,3.01
Trinidad and Tobago,TTO,2021-04-29,3.01
Trinidad and Tobago,TTO,2021-04-30,3.03
Trinidad and Tobago,TTO,2021-05-01,3.03
Trinidad and Tobago,TTO,2021-05-02,3.03
Trinidad and Tobago,TTO,2021-05-03,3.2
Trinidad and Tobago,TTO,2021-05-04,3.68
Trinidad and Tobago,TTO,2021-05-05,3.97
Trinidad and Tobago,TTO,2021-05-06,4.16
Trinidad and Tobago,TTO,2021-05-07,4.26
Trinidad and Tobago,TTO,2021-05-08,4.34
Trinidad and Tobago,TTO,2021-05-09,4.37
Trinidad and Tobago,TTO,2021-05-10,4.38
Trinidad and Tobago,TTO,2021-05-11,4.41
Trinidad and Tobago,TTO,2021-05-12,4.41
Trinidad and Tobago,TTO,2021-05-13,4.42
Trinidad and Tobago,TTO,2021-05-14,4.42
Trinidad and Tobago,TTO,2021-05-15,4.42
Trinidad and Tobago,TTO,2021-05-16,4.42
Trinidad and Tobago,TTO,2021-05-17,4.42
Trinidad and Tobago,TTO,2021-05-18,4.5
Trinidad and Tobago,TTO,2021-05-19,4.5
Trinidad and Tobago,TTO,2021-05-20,4.5
Trinidad and Tobago,TTO,2021-05-21,4.54
Trinidad and Tobago,TTO,2021-05-22,4.7
Trinidad and Tobago,TTO,2021-05-23,4.82
Trinidad and Tobago,TTO,2021-05-24,4.89
Trinidad and Tobago,TTO,2021-05-25,5.24
Trinidad and Tobago,TTO,2021-05-26,5.49
Trinidad and Tobago,TTO,2021-05-27,5.68
Trinidad and Tobago,TTO,2021-05-28,6.15
Trinidad and Tobago,TTO,2021-05-29,6.58
Trinidad and Tobago,TTO,2021-05-30,6.75
Trinidad and Tobago,TTO,2021-05-31,6.85
Trinidad and Tobago,TTO,2021-06-01,7.13
Trinidad and Tobago,TTO,2021-06-02,7.51
Trinidad and Tobago,TTO,2021-06-03,7.7
Trinidad and Tobago,TTO,2021-06-04,7.95
Trinidad and Tobago,TTO,2021-06-05,8.24
Trinidad and Tobago,TTO,2021-06-06,8.56
Trinidad and Tobago,TTO,2021-06-07,8.96
Trinidad and Tobago,TTO,2021-06-08,9.5
Trinidad and Tobago,TTO,2021-06-09,10.18
Trinidad and Tobago,TTO,2021-06-10,10.84
Trinidad and Tobago,TTO,2021-06-11,11.41
Trinidad and Tobago,TTO,2021-06-12,11.72
Trinidad and Tobago,TTO,2021-06-13,12.16
Trinidad and Tobago,TTO,2021-06-14,12.87
Trinidad and Tobago,TTO,2021-06-15,13.26
Trinidad and Tobago,TTO,2021-06-16,13.75
Trinidad and Tobago,TTO,2021-06-17,14.38
Trinidad and Tobago,TTO,2021-06-18,15.04
Trinidad and Tobago,TTO,2021-06-19,15.43
Trinidad and Tobago,TTO,2021-06-20,15.43
Trinidad and Tobago,TTO,2021-06-21,15.9
Trinidad and Tobago,TTO,2021-06-22,16.09
Trinidad and Tobago,TTO,2021-06-23,16.82
Trinidad and Tobago,TTO,2021-06-24,17.51
Trinidad and Tobago,TTO,2021-06-25,18.43
Trinidad and Tobago,TTO,2021-06-26,19.14
Trinidad and Tobago,TTO,2021-06-27,19.7
Trinidad and Tobago,TTO,2021-06-28,20.29
Trinidad and Tobago,TTO,2021-06-29,20.92
Trinidad and Tobago,TTO,2021-06-30,21.62
Trinidad and Tobago,TTO,2021-07-01,22.28
Trinidad and Tobago,TTO,2021-07-02,22.84
Trinidad and Tobago,TTO,2021-07-03,23.26
Trinidad and Tobago,TTO,2021-07-04,23.79
Trinidad and Tobago,TTO,2021-07-05,24.3
Tunisia,TUN,2021-03-12,0
Tunisia,TUN,2021-03-13,0.01
Tunisia,TUN,2021-03-14,0.02
Tunisia,TUN,2021-03-15,0.02
Tunisia,TUN,2021-03-19,0.06
Tunisia,TUN,2021-03-21,0.11
Tunisia,TUN,2021-03-22,0.15
Tunisia,TUN,2021-03-23,0.19
Tunisia,TUN,2021-03-25,0.27
Tunisia,TUN,2021-03-26,0.33
Tunisia,TUN,2021-03-27,0.37
Tunisia,TUN,2021-03-29,0.45
Tunisia,TUN,2021-04-02,0.6
Tunisia,TUN,2021-04-03,0.68
Tunisia,TUN,2021-04-04,0.75
Tunisia,TUN,2021-04-05,0.83
Tunisia,TUN,2021-04-06,0.89
Tunisia,TUN,2021-04-07,0.95
Tunisia,TUN,2021-04-08,1.06
Tunisia,TUN,2021-04-09,1.1
Tunisia,TUN,2021-04-10,1.21
Tunisia,TUN,2021-04-11,1.31
Tunisia,TUN,2021-04-12,1.41
Tunisia,TUN,2021-04-13,1.48
Tunisia,TUN,2021-04-14,1.55
Tunisia,TUN,2021-04-15,1.62
Tunisia,TUN,2021-04-18,1.91
Tunisia,TUN,2021-04-19,2.03
Tunisia,TUN,2021-04-20,2.14
Tunisia,TUN,2021-04-21,2.25
Tunisia,TUN,2021-04-22,2.37
Tunisia,TUN,2021-04-23,2.48
Tunisia,TUN,2021-04-24,2.59
Tunisia,TUN,2021-04-25,2.71
Tunisia,TUN,2021-04-26,2.82
Tunisia,TUN,2021-04-27,2.93
Tunisia,TUN,2021-04-28,3.04
Tunisia,TUN,2021-04-30,3.15
Tunisia,TUN,2021-05-01,3.39
Tunisia,TUN,2021-05-02,3.52
Tunisia,TUN,2021-05-03,3.59
Tunisia,TUN,2021-05-04,3.66
Tunisia,TUN,2021-05-05,3.76
Tunisia,TUN,2021-05-06,3.87
Tunisia,TUN,2021-05-07,4.05
Tunisia,TUN,2021-05-08,4.23
Tunisia,TUN,2021-05-09,4.39
Tunisia,TUN,2021-05-10,4.55
Tunisia,TUN,2021-05-15,4.83
Tunisia,TUN,2021-05-16,5.08
Tunisia,TUN,2021-05-17,5.31
Tunisia,TUN,2021-05-18,5.55
Tunisia,TUN,2021-05-19,5.79
Tunisia,TUN,2021-05-21,6.25
Tunisia,TUN,2021-05-22,6.48
Tunisia,TUN,2021-05-23,6.67
Tunisia,TUN,2021-05-24,6.85
Tunisia,TUN,2021-05-25,7.04
Tunisia,TUN,2021-05-26,7.22
Tunisia,TUN,2021-05-27,7.41
Tunisia,TUN,2021-05-28,7.61
Tunisia,TUN,2021-05-29,7.81
Tunisia,TUN,2021-05-30,7.97
Tunisia,TUN,2021-05-31,8.11
Tunisia,TUN,2021-06-01,8.32
Tunisia,TUN,2021-06-02,8.6
Tunisia,TUN,2021-06-03,8.9
Tunisia,TUN,2021-06-04,9.21
Tunisia,TUN,2021-06-05,9.53
Tunisia,TUN,2021-06-06,9.81
Tunisia,TUN,2021-06-07,10.09
Tunisia,TUN,2021-06-08,10.35
Tunisia,TUN,2021-06-09,10.59
Tunisia,TUN,2021-06-10,10.79
Tunisia,TUN,2021-06-11,11.1
Tunisia,TUN,2021-06-12,11.4
Tunisia,TUN,2021-06-13,11.69
Tunisia,TUN,2021-06-14,11.9
Tunisia,TUN,2021-06-15,12.13
Tunisia,TUN,2021-06-16,12.35
Tunisia,TUN,2021-06-17,12.58
Tunisia,TUN,2021-06-18,12.84
Tunisia,TUN,2021-06-19,13.13
Tunisia,TUN,2021-06-20,13.4
Tunisia,TUN,2021-06-21,13.62
Tunisia,TUN,2021-06-22,13.85
Tunisia,TUN,2021-06-23,14.06
Tunisia,TUN,2021-06-24,14.26
Tunisia,TUN,2021-06-25,14.43
Tunisia,TUN,2021-06-26,14.7
Tunisia,TUN,2021-06-27,14.94
Tunisia,TUN,2021-06-28,15.17
Tunisia,TUN,2021-06-29,15.41
Tunisia,TUN,2021-06-30,15.61
Tunisia,TUN,2021-07-01,15.92
Tunisia,TUN,2021-07-02,16.18
Tunisia,TUN,2021-07-03,16.44
Turkey,TUR,2021-01-13,0
Turkey,TUR,2021-01-14,0.33
Turkey,TUR,2021-01-15,0.73
Turkey,TUR,2021-01-16,0.8
Turkey,TUR,2021-01-17,0.84
Turkey,TUR,2021-01-18,0.99
Turkey,TUR,2021-01-19,1.13
Turkey,TUR,2021-01-20,1.25
Turkey,TUR,2021-01-21,1.33
Turkey,TUR,2021-01-22,1.43
Turkey,TUR,2021-01-23,1.45
Turkey,TUR,2021-01-24,1.48
Turkey,TUR,2021-01-25,1.54
Turkey,TUR,2021-01-26,1.67
Turkey,TUR,2021-01-27,1.81
Turkey,TUR,2021-01-28,2.01
Turkey,TUR,2021-01-29,2.29
Turkey,TUR,2021-01-30,2.32
Turkey,TUR,2021-01-31,2.36
Turkey,TUR,2021-02-01,2.53
Turkey,TUR,2021-02-02,2.64
Turkey,TUR,2021-02-03,2.78
Turkey,TUR,2021-02-04,2.97
Turkey,TUR,2021-02-05,3.04
Turkey,TUR,2021-02-06,3.08
Turkey,TUR,2021-02-07,3.1
Turkey,TUR,2021-02-08,3.16
Turkey,TUR,2021-02-09,3.24
Turkey,TUR,2021-02-10,3.31
Turkey,TUR,2021-02-11,3.37
Turkey,TUR,2021-02-12,4.04
Turkey,TUR,2021-02-13,4.4
Turkey,TUR,2021-02-14,4.54
Turkey,TUR,2021-02-15,4.96
Turkey,TUR,2021-02-16,5.49
Turkey,TUR,2021-02-17,6.19
Turkey,TUR,2021-02-18,6.99
Turkey,TUR,2021-02-19,7.54
Turkey,TUR,2021-02-20,7.75
Turkey,TUR,2021-02-21,7.79
Turkey,TUR,2021-02-22,8.11
Turkey,TUR,2021-02-23,8.64
Turkey,TUR,2021-02-24,9.03
Turkey,TUR,2021-02-25,9.46
Turkey,TUR,2021-02-26,9.84
Turkey,TUR,2021-02-27,10.1
Turkey,TUR,2021-02-28,10.14
Turkey,TUR,2021-03-01,10.4
Turkey,TUR,2021-03-02,10.76
Turkey,TUR,2021-03-03,11.05
Turkey,TUR,2021-03-04,11.34
Turkey,TUR,2021-03-05,11.57
Turkey,TUR,2021-03-06,11.72
Turkey,TUR,2021-03-07,11.76
Turkey,TUR,2021-03-08,11.86
Turkey,TUR,2021-03-09,12.12
Turkey,TUR,2021-03-10,12.28
Turkey,TUR,2021-03-11,12.45
Turkey,TUR,2021-03-12,12.74
Turkey,TUR,2021-03-13,12.95
Turkey,TUR,2021-03-14,13.03
Turkey,TUR,2021-03-15,13.35
Turkey,TUR,2021-03-16,13.87
Turkey,TUR,2021-03-17,14.4
Turkey,TUR,2021-03-18,14.74
Turkey,TUR,2021-03-19,15.23
Turkey,TUR,2021-03-20,15.45
Turkey,TUR,2021-03-21,15.48
Turkey,TUR,2021-03-22,15.73
Turkey,TUR,2021-03-23,16.11
Turkey,TUR,2021-03-24,16.56
Turkey,TUR,2021-03-25,16.87
Turkey,TUR,2021-03-26,17.18
Turkey,TUR,2021-03-27,17.37
Turkey,TUR,2021-03-29,17.73
Turkey,TUR,2021-03-30,18.14
Turkey,TUR,2021-03-31,18.78
Turkey,TUR,2021-04-01,19.15
Turkey,TUR,2021-04-02,19.35
Turkey,TUR,2021-04-03,19.69
Turkey,TUR,2021-04-04,19.78
Turkey,TUR,2021-04-05,20.15
Turkey,TUR,2021-04-06,20.59
Turkey,TUR,2021-04-07,20.99
Turkey,TUR,2021-04-08,21.45
Turkey,TUR,2021-04-09,21.72
Turkey,TUR,2021-04-10,21.87
Turkey,TUR,2021-04-11,21.93
Turkey,TUR,2021-04-12,22.21
Turkey,TUR,2021-04-13,22.6
Turkey,TUR,2021-04-14,22.85
Turkey,TUR,2021-04-15,23.06
Turkey,TUR,2021-04-16,23.49
Turkey,TUR,2021-04-17,23.64
Turkey,TUR,2021-04-18,23.68
Turkey,TUR,2021-04-19,23.8
Turkey,TUR,2021-04-20,24.05
Turkey,TUR,2021-04-21,24.28
Turkey,TUR,2021-04-22,24.58
Turkey,TUR,2021-04-23,24.77
Turkey,TUR,2021-04-24,24.98
Turkey,TUR,2021-04-25,25.05
Turkey,TUR,2021-04-26,25.37
Turkey,TUR,2021-04-27,25.7
Turkey,TUR,2021-04-28,26.24
Turkey,TUR,2021-04-29,26.76
Turkey,TUR,2021-04-30,27.05
Turkey,TUR,2021-05-01,27.15
Turkey,TUR,2021-05-02,27.28
Turkey,TUR,2021-05-03,27.62
Turkey,TUR,2021-05-04,28.14
Turkey,TUR,2021-05-05,28.58
